,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,
15588,92.43,1.74,28.8697494860245,3.09,30.53,0.0,112.06,2499.0,30.529131985731300,2257.58,1.2123769338959200,806.54,65.74569055006760,973.0840000000000,81630260936451200000.0000000000000000000,
15589,77.1,1.58,27.200014776746100,2.0,30.88,0.03,83.15,2088.0,30.884473642044500,1665.7200000000000,1.0784695201037600,915.37,56.12878860712870,660.764,69246979957738100000.0000000000000000000,
15590,43.2,1.56,22.038532127581600,2.61,17.75,-0.03,123.76,1155.0,17.75147928994080,2470.51,2.8648148148148200,-265.80000000000000,33.67935412088480,977.688,53886594244933400000.0000000000000000000,
15591,45.97,1.93,17.03573870493460,2.01,12.34,0.02,114.16,1265.0,12.34127090660150,2293.95,2.483358712203610,329.78,38.13867091734160,926.12,99831352431834500000.0000000000000000000,
15592,49.21,1.5,22.41802034732550,1.51,21.87,0.01,106.9,1403.0,21.871111111111100,2135.4,2.1723226986384900,582.88,38.17809218708110,829.6008000000000,118782291674381000000.00000000000000000000,
15593,73.63,1.88,20.901295953826700,3.31,20.83,1.98,132.54,2024.0,20.83239022181980,2658.89,1.8000814885237000,1251.8,58.24037578919740,852.8832,120445877202196000000.0000000000000000000,
15594,77.79,1.7,27.57497577232700,2.1,26.92,0.02,77.26,2043.0,26.91695501730100,1547.67,0.993186784933796,1063.8,56.33942634670680,904.4272,56902795242911000000.0000000000000000000,
15595,58.67,1.55,24.556055472170100,2.71,24.42,-0.01,118.7,1654.0,24.420395421436,2371.41,2.023180501107890,-270.56000000000000,44.26296225447780,1165.428,93080757818830100000.0000000000000000000,
15596,60.18,1.65,25.39993392423470,2.11,22.1,-0.02,111.33,1811.0,22.10468319559230,2230.65,1.849950149551350,136.0,44.89431976439550,933.6024,129017079208437000000.00000000000000000000,
15597,81.79,1.71,27.11365930180690,3.48,27.97,-0.01,81.18,2276.0,27.97099962381590,1634.88,0.9925418755349060,696.4200000000000,59.61373805705220,424.5056,48222823959358100.0000000000000000000,
15598,66.58,1.57,31.38757468382400,1.6,27.01,-0.01,99.69,1571.0,27.01123777840890,2004.59,1.4972964854310600,745.25,45.68215277551,836.275,59759120102434900000.0000000000000000000,
15599,54.29,1.75,18.5637819742094,2.81,17.73,0.99,107.65,1472.0,17.72734693877550,2160.57,1.982869773438940,408.18000000000000,44.21172276620170,579.5976000000000,756367549535564000.0000000000000000000,
15600,87.05,1.6,31.044077701003500,3.1,34.0,2.99,152.38,2235.0,34.00390625000000,3062.3700000000000,1.7504882251579600,1472.7,60.02613036127640,574.2352,145088343572777000000.00000000000000000000,
15601,127.62,1.82,34.35409107577160,3.0,38.53,0.0,100.91,3218.0,38.52795556092260,2022.0,0.7907067857702550,1842.97,83.77730896910030,881.8372,80961171222748400000.000000000000000000,
15602,64.81,1.53,24.553761538198700,2.69,27.69,-0.02,88.43,1833.0,27.685932760903900,1773.69,1.3644499305662700,476.8400000000000,48.89670714709340,1269.6432,121421186974952000000.000000000000000000,
15603,102.58,1.77,33.90836623931850,3.41,32.74,0.04,125.7,2487.0,32.74282613552940,2500.64,1.2253850653148800,1277.0,67.7967979117071,823.9392,64544567957937900000.0000000000000000000,
15604,76.4,1.96,24.52257382035600,2.29,19.89,-0.01,96.68,2113.0,19.887546855476900,1942.04,1.2654450261780100,1531.67,57.66475360124810,438.9528,56944738251991600000.0000000000000000000,
15605,67.92,1.92,21.32973656111180,3.01,18.42,-0.04,111.41,1887.0,18.424479166666700,2234.23,1.6403121319199100,629.4000000000000,53.43284292769290,969.2166,135972438506946000000.00000000000000000000,
15606,70.11,1.52,31.106492641494300,2.11,30.35,3.0,162.75,2060.0,30.345394736842100,3252.6,2.32135216089003,1391.81,48.30123800904840,525.2968,77981828469830700000.0000000000000000000,
15607,123.82,1.82,35.0,3.2,37.38,-0.03,112.07,3326.0,37.380751117014800,2236.16,0.905104183492166,1964.07,80.483,923.4036,125812238301957000000.00000000000000000000,
15608,80.93,1.71,32.619665559625900,3.51,27.68,-0.01,81.61,2208.0,27.67689203515610,1643.0800000000000,1.0084023229951800,437.22,54.53090466259480,422.951,49386566382874200.0000000000000000000,
15609,71.47,1.5,34.337984277930900,2.6,31.76,0.0,87.29,1918.0,31.764444444444400,1749.29,1.2213516160626800,778.46,46.92864263656280,847.0440000000000,131096282538957000000.0000000000000000000,
15610,105.34,1.84,31.585416198002100,2.92,31.11,0.0,67.89,2921.0,31.11413043478260,1369.4300000000000,0.644484526295804,2323.14,72.06792257702460,510.6392000000000,153529676044930000000.00000000000000000000,
15611,47.72,1.6,24.00148656617750,2.29,18.64,0.0,96.31,1348.0,18.640625,1937.88,2.018231349538980,-225.42000000000000,36.26649061062010,802.5836,63829938692497000000.0000000000000000000,
15612,87.88,1.76,31.40618723185320,3.53,28.37,2.02,139.05,2332.0,28.37035123966940,2790.24,1.5822712790168400,222.76000000000000,60.280242660647400,1318.392,125224413001610000000.00000000000000000000,
15613,63.0,1.62,26.9788078117336,2.32,24.01,0.99,77.27,1845.0,24.00548696844990,1560.52,1.2265079365079400,907.44,46.00335107860780,938.132,110913831996122000000.00000000000000000000,
15614,73.0,1.76,22.523524947381700,1.91,23.57,1.02,84.57,1883.0,23.56663223140500,1680.35,1.1584931506849300,1011.07,56.55782678841140,804.892,57028705704155300000.0000000000000000000,
15615,68.66,1.5,29.287671104647100,2.09,30.52,-0.02,107.37,1871.0,30.515555555555600,2168.21,1.5637926012234200,388.93000000000000,48.55108501954930,944.4506,76338438512678100000.0000000000000000000,
15616,54.11,1.53,24.827137619664500,1.98,23.12,-0.01,94.52,1541.0,23.115041223461100,1897.6,1.7468120495287400,341.20000000000000,40.67603583399950,733.7988000000000,54207202841413500000.00000000000000000000,
15617,43.43,1.62,22.3904969667255,2.29,16.55,2.0,139.51,1316.0,16.548544429202900,2782.35,3.212295648169470,979.09,33.70580716735110,335.4168,51971847380863400000.0000000000000000000,
15618,64.42,1.59,24.34098874283510,2.67,25.48,0.0,111.82,1659.0,25.48158696254100,2231.4700000000000,1.7357963365414500,-654.04,48.73953505186560,1079.3088,57760989068028500000.0000000000000000000,
15619,58.02,1.79,24.86519560130910,1.51,18.11,-0.01,83.55,1884.0,18.10804906213910,1677.66,1.4400206825232700,507.9000000000000,43.59321351212040,988.568,98465958770358100000.0000000000000000000,
15620,58.01,1.99,20.045293994672200,3.09,14.65,-0.06,81.16,1638.0,14.648619984343800,1598.5800000000000,1.3990691260127600,511.68000000000000,46.38172495369060,653.418,89151084775119300000.0000000000000000000,
15621,81.37,1.74,27.735204083922400,2.69,26.88,0.01,96.35,1974.0,26.87607345752410,1927.46,1.1840973331694700,1172.47,58.80186443691240,665.6650000000000,123917533369826000000.00000000000000000000,
15622,109.48,1.76,33.623639126552900,3.39,35.34,4.02,113.04,2957.0,35.34349173553720,2256.44,1.0325173547679900,1989.88,72.66883988424990,820.974,146012792545889000000.00000000000000000000,
15623,129.08,1.92,35.0,2.01,35.02,-0.02,82.17,3479.0,35.01519097222220,1634.59,0.6365819646730710,2933.4,83.90200000000000,427.7256,76791856941268100000.0000000000000000000,
15624,118.55,1.95,28.10889997038640,2.39,31.18,0.01,96.24,3206.0,31.176857330703500,1915.13,0.8118093631379170,1809.13,85.22689908510700,794.6820000000000,151470677512206000000.0000000000000000000,
15625,51.64,1.69,20.73183569702650,3.0,18.08,0.02,106.61,1339.0,18.08059941878790,2110.18,2.0644848954299,187.25,40.93408004605550,933.375,99945881894983200000.0000000000000000000,
15626,107.26,1.88,33.32294764639020,3.6,30.35,-0.04,85.97,2596.0,30.34744228157540,1719.55,0.8015103486854370,1954.18,71.51780635448190,541.2804,138423923365675000000.00000000000000000000,
15627,63.56,2.0,21.67762395229630,2.9,15.89,0.03,98.08,1788.0,15.89,1961.74,1.543108873505350,425.94000000000000,49.78170221592050,949.4972,59496996191327200000.000000000000000000,
15628,85.92,1.8,29.52428228083170,3.49,26.52,0.0,85.26,2575.0,26.51851851851850,1696.85,0.99231843575419,1226.64,60.55273666430940,1229.7186000000000,98037015813699900000.0000000000000000000,
15629,78.57,1.66,28.091352877672500,2.61,28.51,0.0,95.87,1995.0,28.512846566990900,1902.69,1.2201858215603900,622.2,56.49862404401270,953.0092,57902755265420500000.0000000000000000000,
15630,71.04,1.62,24.61520632511260,1.81,27.07,0.01,80.98,1828.0,27.06904435299500,1616.1800000000000,1.1399211711711700,600.4000000000000,53.55335742664000,907.2336,124111412860606000000.000000000000000000,
15631,89.89,1.65,28.86054672295660,3.42,33.02,0.0,94.96,2476.0,33.01744719926540,1908.9,1.0564022694404300,1482.4,63.94725455073440,974.418,92844197880794000000.00000000000000000,
15632,69.45,1.53,34.69842235962050,2.1,29.67,0.0,107.66,1972.0,29.66807638087920,2165.17,1.5501799856011500,314.30000000000000,45.35194567124350,916.2012,59569706938866800000.0000000000000000000,
15633,54.33,1.65,23.328255207676000,1.9,19.96,-0.02,86.48,1568.0,19.95592286501380,1732.3200000000000,1.5917540953432700,400.6300000000000,41.65575894566970,776.1096,107178466002629000000.00000000000000000000,
15634,73.54,1.88,21.707217876318900,3.32,20.81,1.99,133.14,2068.0,20.806926210955200,2655.38,1.810443296165350,654.8700000000000,57.57651197375510,852.7194,120257034421170000000.0000000000000000000,
15635,75.28,1.6,33.34390833992930,2.71,29.41,0.02,119.48,1924.0,29.40625,2387.2000000000000,1.5871413390010600,1353.04,50.178705801701200,470.301,113322034540813000000.00000000000000000000,
15636,65.07,1.63,26.05729086956540,2.7,24.49,0.01,120.4,1899.0,24.49094809740680,2401.01,1.8503150453357900,-775.1000000000000,48.11452083117380,1291.1976000000000,77339078673872400000.0000000000000000000,
15637,72.98,1.63,28.750648542404700,2.01,27.47,0.02,78.49,1938.0,27.468101923294100,1563.74,1.075500137023840,816.6700000000000,51.99777669375310,812.9628,81419454444627500000.0000000000000000000,
15638,66.93,1.58,30.334011751927800,2.29,26.81,0.01,87.57,2049.0,26.81060727447520,1752.6800000000000,1.3083818915284600,996.3,46.6274459344347,624.3642,106014431388029000000.00000000000000000000,
15639,64.77,1.78,22.56997957359400,2.3,20.44,1.02,114.6,1699.0,20.44249463451580,2299.11,1.7693376563223700,232.47000000000000,50.1514242301832,1022.236,77540582700522600000.0000000000000000000,
15640,70.05,1.62,28.78890586231160,1.81,26.69,0.01,80.87,1912.0,26.69181527206220,1611.7200000000000,1.1544610992148500,689.8700000000000,49.88337144345070,898.4658000000000,122485590393758000000.00000000000000000000,
15641,44.19,1.62,18.86122905098740,2.01,16.84,0.02,68.67,1146.0,16.83813443072700,1376.02,1.553971486761710,468.4,35.855222882368700,377.8096000000000,64000193303489000000.0000000000000000000,
15642,65.95,1.62,30.026481317961300,2.23,25.13,0.02,83.39,1695.0,25.12955342173450,1671.07,1.2644427596664100,894.56,46.14753557080450,563.8248000000000,82613910364970000000.0000000000000000000,
15643,65.89,1.62,24.303833267447800,2.22,25.11,0.01,83.57,1849.0,25.106691053193100,1670.1700000000000,1.2683259978752500,1126.74,49.87620426007860,572.4092000000000,84553094326188100000.0000000000000000000,
15644,104.63,1.99,28.897435781481800,2.03,26.42,1.0,115.91,2780.0,26.42104997348550,2327.4500000000000,1.1078084679346300,1967.46,74.3946129418356,685.8968,144739037075547000000.0000000000000000000,
15645,82.18,1.83,25.8541380928199,3.51,24.54,0.97,73.16,2377.0,24.53940099734240,1481.47,0.8902409345339500,45.11999999999990,60.93306931532060,1425.2778,104289189030393000000.00000000000000000000,
15646,62.97,1.62,25.539102534451900,1.89,23.99,-0.01,87.98,1621.0,23.994055784179200,1747.04,1.3971732571065600,1172.61,46.888027134055700,466.9152,73895189526019900000.0000000000000000000,
15647,54.1,1.77,21.8466104022819,1.79,17.27,1.03,68.63,1625.0,17.26834562226690,1369.1,1.2685767097966700,296.6000000000000,42.280983772365500,893.226,116770601719391000000.000000000000000000,
15648,128.02,1.84,35.0,2.3,37.81,0.01,71.84,3229.0,37.81309073724010,1442.21,0.5611623183877520,2508.06,83.21300000000000,568.1124,79506096691382200000.000000000000000000,
15649,114.9,1.81,34.92420204474040,2.22,35.07,-0.02,93.24,2916.0,35.0721894936052,1853.53,0.8114882506527410,1258.3,74.7720918505933,951.4376,81075529195269200000.0000000000000000000,
15650,107.25,1.93,30.14945810685150,3.11,28.79,1.99,121.86,2976.0,28.792719267631400,2440.88,1.136223776223780,1468.69,74.91470618040170,843.3720000000000,135882379533452000000.0000000000000000000,
15651,71.74,1.6,31.69914553259110,1.89,28.02,0.0,72.58,1812.0,28.0234375,1446.57,1.011708948982440,1065.36,48.99903299491920,609.246,104933244161952000000.0000000000000000000,
15652,73.37,1.67,28.934088060595000,2.21,26.31,0.97,85.2,2055.0,26.3078633152856,1691.81,1.1612375630366600,960.6,52.14105958994150,832.1088000000000,121747827398153000000.00000000000000000000,
15653,83.36,1.86,24.968938809341100,3.51,24.1,4.02,183.87,2557.0,24.09527112961040,3686.46,2.2057341650671800,385.07000000000000,62.54589260853330,1028.2192,65408228525659900000.00000000000000000000,
15654,68.35,1.98,17.6438280154759,2.09,17.43,-0.03,95.2,1755.0,17.434445464748500,1911.25,1.3928310168251600,811.8,56.29044355142220,968.7188,135402948866342000000.00000000000000000000,
15655,105.17,1.62,35.0,3.21,40.07,0.0,107.39,3027.0,40.073921658283800,2150.68,1.0211086811828500,1381.4,68.3605,945.3632,81687836713561400000.000000000000000000,
15656,71.78,1.68,28.28043502165470,1.61,25.43,0.0,108.32,1990.0,25.43225623582770,2180.19,1.509055447199780,633.7,51.48030374145630,991.2772,113347626242103000000.00000000000000000000,
15657,53.36,1.52,26.762006221686400,2.3,23.1,0.01,96.29,1515.0,23.09556786703600,1929.16,1.804535232383810,843.02,39.07979348010820,686.4192,62694888185857000000.0000000000000000000,
15658,64.06,1.52,25.69842797554190,2.69,27.73,-0.01,83.85,1856.0,27.72680055401660,1659.34,1.3089291289416200,497.76,47.597587038867900,1159.0488,57676075695947000000.0000000000000000000,
15659,75.48,1.55,32.100149362535300,2.11,31.42,1.02,111.44,2093.0,31.41727367325700,2232.45,1.476417594064650,1399.37,51.25080726115840,481.698,75224088178328300000.0000000000000000000,
15660,51.63,1.7,15.949196614083600,3.48,17.87,1.03,147.57,1502.0,17.86505190311420,2938.9,2.858221963974430,260.0,43.39542978814860,724.891,36743728136724400000.000000000000000000,
15661,58.06,1.67,21.88119232340100,2.4,20.82,-0.04,84.49,1668.0,20.81824375201690,1690.6800000000000,1.4552187392352700,273.97,45.35577973703340,799.779,82014773380753600000.0000000000000000000,
15662,69.56,1.6,29.260880019385800,1.59,27.17,0.0,83.07,2068.0,27.171875,1659.77,1.194220816561240,1038.4,49.20613185851520,777.4416,56526526953497600000.0000000000000000000,
15663,69.22,1.99,19.604195993803800,2.39,17.48,-0.01,110.25,1896.0,17.479356581904500,2214.63,1.5927477607627900,770.9300000000000,55.649975533089000,845.5824,112277132619100000000.00000000000000000000,
15664,91.17,1.7,33.117104494167000,2.69,31.55,3.01,121.51,2406.0,31.54671280276820,2431.55,1.3327849073160000,1684.4,60.97713583266800,551.5484,62436650528912000000.0000000000000000000,
15665,63.92,1.53,26.84779383599670,2.3,27.31,0.04,93.82,1841.0,27.30573710965870,1878.91,1.4677722152690900,877.0,46.7588901800309,456.2164,241770843797420000.0000000000000000000,
15666,73.15,1.74,23.793876409085800,2.3,24.16,0.03,100.21,1973.0,24.161051658079000,2021.7,1.369924812030080,414.1000000000000,55.74477940675380,803.4384,68981736484033300000.0000000000000000000,
15667,70.58,1.98,21.040720528972100,2.51,18.0,0.0,96.35,1961.0,18.003264972961900,1940.25,1.3651175970529900,1335.06,55.72945945065150,505.71880000000000,99694069178625500000.0000000000000000000,
15668,42.11,1.61,19.843830176181000,1.9,16.25,-0.02,77.27,1253.0,16.24551521932020,1539.64,1.8349560674424100,-185.80000000000000,33.75376311281020,754.5634,78982700096075900000.0000000000000000000,
15669,69.57,1.68,26.27959054756400,2.1,24.65,0.04,125.07,1982.0,24.64923469387760,2486.87,1.7977576541612800,1330.38,51.287288856059700,441.18360000000000,59351808408516200000.0000000000000000000,
15670,112.64,1.61,35.0,2.68,43.46,0.0,67.54,3122.0,43.45511361444390,1356.82,0.599609375,1782.8,73.21600000000000,698.4176,14658945764288100000.00000000000000000000,
15671,53.17,1.74,18.390206149486100,1.8,17.56,0.01,114.93,1368.0,17.561765094464300,2296.18,2.161557269136730,49.51000000000000,43.39192739031830,979.7418,103011481902035000000.00000000000000000000,
15672,55.37,1.71,20.904258613233100,2.69,18.94,-0.03,81.88,1584.0,18.935740911733500,1637.1800000000000,1.4787791222683800,-430.5,43.795312005852800,1323.4292000000000,70064866565625000000.0000000000000000000,
15673,83.93,1.96,24.007177909965400,3.48,21.85,0.05,78.45,2188.0,21.84766763848400,1580.11,0.9347074943405220,762.8,63.78077558016600,1221.3054,58573156297960800000.000000000000000000,
15674,81.46,1.61,31.53883148839770,3.47,31.43,0.04,78.06,2313.0,31.42625670305930,1545.84,0.9582617235452980,319.27,55.76846786955130,1328.3712,78610699769091000000.00000000000000000,
15675,86.11,1.95,22.343909277811100,3.38,22.65,0.01,107.98,2088.0,22.645627876397100,2168.05,1.253977470677040,930.75,66.86965972087680,836.0118000000000,102307600042408000000.00000000000000000000,
15676,96.35,1.72,30.77242875591710,2.79,32.57,0.03,77.6,2405.0,32.56828015143320,1544.11,0.8053969901401140,1154.2,66.70076489367390,860.8068,70908174993357700000.0000000000000000000,
15677,45.07,1.74,18.936088253694800,2.1,14.89,-0.03,88.97,1210.0,14.88637864975560,1783.89,1.9740403816285800,317.20000000000000,36.53550502405980,823.4592,56249219732190400000.00000000000000000000,
15678,86.37,1.65,31.63169570515960,3.51,31.72,-0.03,77.21,2340.0,31.724517906336100,1560.07,0.8939446567095060,1046.2,59.0497044194537,1158.2152,84217288740266100000.000000000000000000,
15679,69.28,1.53,33.19430122614720,2.1,29.6,0.02,108.43,1827.0,29.595454739630100,2164.56,1.5650981524249400,924.44,46.2829881105252,916.9958,59992969709592000000.00000000000000000,
15680,82.6,1.87,24.190517273631,3.5,23.62,-0.01,99.35,2319.0,23.62092138751460,1976.89,1.202784503631960,158.04000000000000,62.6186327319808,1049.8124,81803095234048600000.0000000000000000000,
15681,45.89,1.89,17.587882772046200,2.89,12.85,0.01,71.02,1347.0,12.846784804456800,1425.77,1.54761385922859,-565.4100000000000,37.818920595908,983.448,66827290091228200000.0000000000000000000,
15682,61.3,1.77,25.195773787002500,2.29,19.57,-0.02,94.34,1745.0,19.566535797503900,1876.51,1.538988580750410,583.4000000000000,45.854990668567500,910.7208000000000,76846425713802600000.000000000000000000,
15683,81.65,1.61,28.13497283174320,2.17,31.5,4.05,122.2,2308.0,31.49955634427680,2447.45,1.496631965707290,786.2,58.67779468288170,828.9890000000000,109938285303472000000.00000000000000000000,
15684,60.15,1.72,19.316292529470700,2.71,20.33,-0.01,71.15,1675.0,20.33193618171990,1428.64,1.1828761429758900,-220.4000000000000,48.53125004352340,1173.1392,114117740472889000000.0000000000000000000,
15685,64.71,1.55,30.698289989157400,2.19,26.93,-0.01,96.07,1666.0,26.934443288241400,1914.31,1.484623705764180,-221.6000000000000,44.84513654801630,1029.5142,108797329486400000000.00000000000000000000,
15686,62.45,1.62,25.720621592367100,1.88,23.8,-0.02,87.01,1584.0,23.795915256820600,1747.08,1.3932746196957600,761.95,46.387471815566700,465.5144000000000,72103773513535000000.00000000000000000,
15687,76.22,1.82,26.69501970226780,2.8,23.01,-0.01,76.77,2253.0,23.010505977538900,1516.92,1.0072159538179000,823.79,55.873055982931500,1027.2954,76410827127116900000.000000000000000000,
15688,108.29,1.92,30.43209300266680,3.51,29.38,-0.03,77.05,2807.0,29.375542534722200,1542.58,0.7115153753809220,2213.54,75.3350864874121,634.986,92244425392525700000.000000000000000000,
15689,44.69,1.73,20.59710515691780,2.62,14.93,2.0,121.66,1454.0,14.93200574693440,2425.46,2.7223092414410400,723.6,35.48515370537340,599.4592,111669415772779000000.00000000000000000000,
15690,64.41,1.69,21.746828342508700,1.89,22.55,2.0,124.21,1680.0,22.55173138195440,2476.04,1.928427262847380,489.6000000000000,50.40286786459010,621.4136,5650176194160330000.000000000000000000,
15691,59.8,1.68,19.50181125020620,2.72,21.19,2.0,137.61,1680.0,21.187641723356000,2745.62,2.301170568561870,-590.2000000000000,48.137916872376700,1169.8902,129966425501430000000.00000000000000000000,
15692,47.89,1.78,15.31276409702470,2.4,15.11,0.02,120.76,1472.0,15.114884484282300,2412.45,2.5216120275631700,-40.5,40.55671727393490,893.775,102870366394017000000.00000000000000000000,
15693,65.36,1.52,31.13335580181290,2.19,28.29,0.03,78.9,1589.0,28.289473684210500,1574.03,1.2071603427172600,474.75,45.0112386479351,453.7562,1974639423350500000.00000000000000000000,
15694,62.8,1.62,23.04495789916840,1.89,23.93,0.03,87.38,1735.0,23.92927907331200,1735.3000000000000,1.3914012738853500,922.83,48.32776643932220,459.486,73160046163752900000.0000000000000000000,
15695,90.0,1.71,33.526802787625500,2.08,30.78,-0.06,125.57,2442.0,30.778701138811900,2509.52,1.395222222222220,1845.3,59.82587749113710,604.926,62073669598936400000.0000000000000000000,
15696,83.37,1.79,27.208206926192100,3.51,26.02,3.0,149.28,2316.0,26.01978714771700,3004.86,1.7905721482547700,744.3900000000000,60.68651788563360,1046.6112,79787738312329700000.0000000000000000000,
15697,58.12,1.68,19.45986271630600,2.69,20.59,0.04,96.82,1774.0,20.59240362811790,1940.84,1.6658637302133500,-99.44000000000000,46.80992778928300,942.144,21071048595818700000.0000000000000000000,
15698,55.75,1.99,12.036187991839200,2.99,14.08,1.01,76.04,1571.0,14.077927325067500,1523.44,1.3639461883408100,757.4,49.03982519454960,752.0828000000000,57281260622025700000.0000000000000000000,
15699,65.2,1.52,32.76245701322380,2.42,28.22,0.0,68.97,1699.0,28.2202216066482,1368.27,1.0578220858895700,490.1000000000000,43.83887802737810,890.6244000000000,121884155092163000000.0000000000000000000,
15700,64.29,1.62,25.35373381567600,3.39,24.5,0.0,103.05,1847.0,24.49702789208960,2061.09,1.6028931404573000,261.9000000000000,47.99008452990190,861.6132000000000,51997667761069800000.0000000000000000000,
15701,67.59,1.77,25.75068197470990,2.37,21.57,0.0,115.31,1628.0,21.574260270037300,2308.03,1.706021600828530,893.6,50.1851140532936,696.3336000000000,70485413548535200000.0000000000000000000,
15702,81.03,1.9,24.31192466161820,3.51,22.45,-0.01,65.22,2229.0,22.445983379501400,1295.98,0.8048870788596820,815.03,61.3300474466908,1288.2856,99101088401096800000.0000000000000000000,
15703,49.88,1.76,18.7492982104312,2.02,16.1,0.01,78.31,1386.0,16.10278925619840,1568.64,1.5699679230152400,542.74,40.52785005263690,934.3232,121775082222391000000.00000000000000000000,
15704,53.27,1.71,17.836760383702600,1.7,18.22,0.0,98.36,1583.0,18.217571218494600,1962.22,1.846442650647640,91.40000000000010,43.768357743601600,789.5536,85208309502660800000.0000000000000000000,
15705,53.42,1.88,14.944808597874500,2.91,15.11,3.03,133.35,1338.0,15.114305115436900,2668.59,2.496256083863720,160.80000000000000,45.436483247015400,720.3156000000000,54046689830923100000.0000000000000000000,
15706,77.65,1.77,27.096544984359700,2.6,24.79,0.0,114.36,1900.0,24.785342653771300,2285.03,1.4727623953638100,548.6600000000000,56.60953281964470,992.5836,90570507710073700000.0000000000000000000,
15707,72.45,1.6,29.769666060093000,1.93,28.3,0.0,72.38,2030.0,28.30078125,1436.16,0.9990338164251210,1169.48,50.88187693946260,621.0408,101491744252282000000.00000000000000000000,
15708,65.34,1.6,27.925059243996300,2.51,25.52,-0.01,83.91,1873.0,25.5234375,1674.88,1.2842056932966000,-97.07999999999990,47.09376628997280,1014.8092,69147408915062000000.0000000000000000000,
15709,88.69,1.68,29.04887161852860,3.52,31.42,-0.01,82.89,2350.0,31.423611111111100,1655.24,0.9346036757244340,-209.70000000000000,62.92655576152700,1217.8086,68536160316337500000.00000000000000000000,
15710,66.13,1.55,29.53965686563740,2.21,27.53,-0.01,94.41,1788.0,27.525494276795,1905.63,1.4276425223045500,265.20000000000000,46.59542491475400,1015.3692,109019738373579000000.00000000000000000000,
15711,80.01,1.51,35.0,2.6,35.09,-0.02,71.78,2066.0,35.090566203236700,1430.99,0.897137857767779,1571.9,52.0065,512.04,70519152839262100000.0000000000000000000,
15712,67.06,1.68,27.23934907263810,2.8,23.76,3.99,151.04,1749.0,23.75992063492060,3018.86,2.2523113629585400,1379.06,48.79329251188890,385.41440000000000,75313422662415600000.0000000000000000000,
15713,51.59,1.98,15.645030690757900,2.41,13.16,-0.01,69.72,1466.0,13.159371492704800,1409.4,1.3514246947082800,556.03,43.518728666638000,618.9208,62527686397259800000.0000000000000000000,
15714,63.57,1.62,26.79005492311390,3.38,24.22,0.03,103.07,1479.0,24.222679469593000,2062.36,1.6213622778040000,333.96000000000000,46.53956208537650,857.662,53316331932628200000.0000000000000000000,
15715,81.9,1.84,25.655402671751000,3.4,24.19,2.03,129.5,2324.0,24.19068998109640,2574.01,1.5811965811965800,1387.22,60.88822521183600,910.0,86491746518242400000.0000000000000000000,
15716,39.39,1.76,16.99434708937810,2.19,12.72,0.05,98.82,1103.0,12.716296487603300,2013.59,2.5087585681645100,135.88,32.69592668149400,533.888,58558821804762700000.0000000000000000000,
15717,67.98,1.68,28.271602772560500,3.39,24.09,3.99,170.61,2012.0,24.085884353741500,3419.12,2.5097087378640800,1201.3,48.76096443521340,488.7114,121068194966275000000.00000000000000000000,
15718,57.63,1.56,25.8850096330207,2.69,23.68,0.0,123.94,1659.0,23.680966469428000,2487.39,2.150615998611830,-448.6200000000000,42.71246894849020,1290.312,105028956102156000000.0000000000000000000,
15719,75.95,1.63,30.47287006220870,2.29,28.59,0.01,73.61,2241.0,28.58594602732510,1466.27,0.9691902567478600,1642.06,52.8058551877525,455.532,60404140184112200000.0000000000000000000,
15720,58.46,1.51,27.608269567921900,2.48,25.64,0.02,80.9,1704.0,25.639226349721500,1619.0700000000000,1.383852206637020,1024.2,42.32020561059290,328.9408,143603744163455000.00000000000000000000,
15721,70.61,1.58,29.810706965242100,2.01,28.28,1.97,121.6,1782.0,28.284730011216100,2433.48,1.722135674833590,446.5800000000000,49.56065981184250,712.1510000000000,91775564585178200000.0000000000000000000,
15722,69.97,1.79,20.621247281724000,2.31,21.84,-0.02,120.6,1808.0,21.83764551668180,2396.08,1.723595826782910,630.8,55.541313276977700,760.8854,84553094326188100000.0000000000000000000,
15723,58.69,1.79,20.93241283005520,2.68,18.32,-0.02,102.0,1651.0,18.31715614369090,2021.53,1.7379451354574900,-626.2000000000000,46.40476691004060,1165.0884,125672060615086000000.000000000000000000,
15724,60.27,1.62,25.909908390870700,1.88,22.97,1.03,99.0,1627.0,22.96524919981710,1974.99,1.642608262817320,879.0,44.6540982128222,622.081,124416618706232000000.00000000000000000000,
15725,63.84,1.52,29.313307269354100,2.32,27.63,0.0,93.33,1822.0,27.63157894736840,1875.23,1.4619360902255600,544.1400000000000,45.12638463924430,452.2532000000000,239352590118564000.00000000000000000000,
15726,64.06,1.82,20.01527877461880,2.4,19.34,0.04,82.48,1713.0,19.339451757034200,1667.99,1.287542928504530,419.1600000000000,51.23821241697920,820.4160000000000,71333160931973900000.0000000000000000000,
15727,62.29,1.55,26.818700498012600,2.6,25.93,0.01,94.28,1752.0,25.927159209157100,1879.37,1.513565580349980,398.4000000000000,45.58463145978800,969.5724,74778809742891900000.0000000000000000000,
15728,52.93,1.58,23.62773788747990,1.81,21.2,1.0,107.73,1676.0,21.20253164556960,2153.87,2.0353296807103700,768.04,40.42383833615690,883.5372,87730787678083700000.0000000000000000000,
